Date,City_Name,Avg_Temp,Max_Temp,Min_Temp,Avg_Humidity,Total_Rainfall,Avg_WindSpeed,Avg_CloudCover,Avg_Pressure,City_Code
2018-03-09,Hyderabad,30.0,35,25,21.29,0.0,10.96,2.25,1010.92,TG001
2018-03-10,Hyderabad,30.5,36,25,26.04,0.0,10.04,2.54,1010.83,TG001
2018-03-11,Hyderabad,29.88,34,26,26.33,0.0,13.29,4.67,1011.67,TG001
2018-03-12,Hyderabad,30.08,35,25,22.88,0.0,12.83,3.79,1011.83,TG001
2018-03-13,Hyderabad,30.5,35,25,22.38,0.0,9.75,3.0,1011.33,TG001
2018-03-14,Hyderabad,31.08,36,26,23.21,0.0,11.71,6.75,1009.63,TG001
2018-03-15,Hyderabad,30.75,35,28,27.25,0.0,11.13,41.67,1009.0,TG001
2018-03-16,Hyderabad,25.67,29,22,47.0,2.7,12.71,41.25,1010.54,TG001
2018-03-17,Hyderabad,26.71,32,21,49.83,0.0,10.58,19.08,1010.96,TG001
2018-03-18,Hyderabad,28.38,33,23,42.54,0.0,11.75,15.21,1011.38,TG001
2018-03-19,Hyderabad,29.83,34,25,32.79,0.0,8.54,14.58,1012.04,TG001
2018-03-20,Hyderabad,30.75,35,27,25.92,0.0,7.21,16.0,1010.04,TG001
2018-03-21,Hyderabad,32.08,36,28,23.13,0.0,10.54,9.04,1008.96,TG001
2018-03-22,Hyderabad,32.0,36,28,20.96,0.0,11.46,7.58,1007.58,TG001
2018-03-23,Hyderabad,31.83,36,27,15.79,0.0,9.29,3.58,1007.79,TG001
2018-03-24,Hyderabad,32.46,38,27,15.75,0.0,6.83,2.21,1009.79,TG001
2018-03-25,Hyderabad,31.79,36,27,29.79,0.0,8.38,3.29,1011.58,TG001
2018-03-26,Hyderabad,31.92,37,28,27.46,0.0,7.46,3.13,1011.75,TG001
2018-03-27,Hyderabad,33.0,38,28,22.21,0.0,6.75,2.04,1009.71,TG001
2018-03-28,Hyderabad,33.83,39,29,14.21,0.0,6.71,0.46,1008.25,TG001
2018-03-29,Hyderabad,33.88,39,28,21.0,0.0,9.21,1.08,1007.58,TG001
2018-03-30,Hyderabad,33.92,40,28,28.08,0.0,7.67,3.33,1006.92,TG001
2018-03-31,Hyderabad,32.96,37,28,34.54,0.0,12.33,8.33,1006.79,TG001
2018-04-01,Hyderabad,31.13,37,25,43.42,0.1,12.21,13.17,1007.29,TG001
2018-04-02,Hyderabad,30.5,35,27,46.5,0.0,12.71,4.13,1008.75,TG001
2018-04-03,Hyderabad,31.46,36,26,38.42,0.0,10.38,3.58,1008.21,TG001
2018-04-04,Hyderabad,32.04,36,27,34.46,0.0,8.58,3.46,1006.5,TG001
2018-04-05,Hyderabad,31.83,36,26,33.92,0.0,10.79,5.46,1005.88,TG001
2018-04-06,Hyderabad,31.96,37,27,32.67,2.5,8.5,19.88,1007.08,TG001
2018-04-07,Hyderabad,32.75,38,28,28.96,1.2,8.38,15.04,1008.17,TG001
2018-04-08,Hyderabad,30.5,35,26,39.13,1.8,7.71,18.25,1010.21,TG001
2018-04-09,Hyderabad,30.83,35,26,39.29,0.0,11.17,11.17,1010.0,TG001
2018-04-10,Hyderabad,31.04,35,27,33.75,0.0,12.13,11.38,1008.83,TG001
2018-04-11,Hyderabad,31.29,36,26,32.58,0.0,11.42,8.0,1008.92,TG001
2018-04-12,Hyderabad,32.38,36,27,30.88,0.0,6.46,12.42,1007.88,TG001
2018-04-13,Hyderabad,32.38,37,27,31.92,0.0,14.33,7.5,1008.21,TG001
2018-04-14,Hyderabad,32.58,37,27,34.92,0.0,8.75,19.42,1007.96,TG001
2018-04-15,Hyderabad,31.96,35,28,38.79,0.0,10.63,28.46,1008.79,TG001
2018-04-16,Hyderabad,33.75,38,28,31.17,0.0,10.38,6.79,1008.83,TG001
2018-04-17,Hyderabad,34.67,39,30,27.38,0.0,10.33,8.75,1009.04,TG001
2018-04-18,Hyderabad,34.88,38,31,25.04,0.0,7.54,10.04,1007.75,TG001
2018-04-19,Hyderabad,36.04,40,31,19.54,0.0,9.29,2.75,1005.29,TG001
2018-04-20,Hyderabad,36.21,41,32,14.46,0.0,11.83,0.33,1005.29,TG001
2018-04-21,Hyderabad,35.25,40,30,21.08,0.0,9.83,1.29,1006.04,TG001
2018-04-22,Hyderabad,34.17,38,29,34.21,0.0,8.79,10.29,1006.46,TG001
2018-04-23,Hyderabad,35.79,40,31,21.79,0.0,5.42,1.04,1006.42,TG001
2018-04-24,Hyderabad,35.92,40,32,19.75,0.0,10.63,0.0,1006.0,TG001
2018-04-25,Hyderabad,34.21,39,29,29.04,0.0,13.33,1.58,1005.88,TG001
2018-04-26,Hyderabad,33.5,36,30,33.46,0.0,10.38,10.75,1005.5,TG001
2018-04-27,Hyderabad,33.92,39,28,28.13,0.0,12.38,1.46,1007.25,TG001
2018-04-28,Hyderabad,34.54,40,28,27.54,0.0,10.13,1.75,1007.88,TG001
2018-04-29,Hyderabad,36.08,40,31,21.33,0.0,13.96,1.92,1005.13,TG001
2018-04-30,Hyderabad,37.08,41,33,20.04,0.0,11.33,1.46,1003.96,TG001
2018-05-01,Hyderabad,35.92,41,31,27.96,0.0,12.08,1.38,1005.21,TG001
2018-05-02,Hyderabad,35.17,41,28,35.54,0.0,10.96,4.54,1005.5,TG001
2018-05-03,Hyderabad,34.29,39,31,36.92,0.0,14.75,6.42,1006.67,TG001
2018-05-04,Hyderabad,33.25,38,27,37.63,0.0,11.21,5.04,1008.04,TG001
2018-05-05,Hyderabad,34.25,39,29,34.96,0.0,11.13,5.54,1007.75,TG001
2018-05-06,Hyderabad,34.79,40,30,30.13,0.0,12.21,6.29,1008.0,TG001
2018-05-07,Hyderabad,35.58,39,31,26.63,0.0,9.5,11.08,1006.33,TG001
2018-05-08,Hyderabad,36.04,39,33,24.71,0.0,10.17,9.0,1005.04,TG001
2018-05-09,Hyderabad,34.83,39,31,31.17,0.0,9.92,14.42,1006.33,TG001
2018-05-10,Hyderabad,34.63,39,29,32.33,0.0,10.5,4.88,1007.75,TG001
2018-05-11,Hyderabad,35.29,38,31,29.5,0.0,14.25,9.33,1006.17,TG001
2018-05-12,Hyderabad,35.29,39,31,28.17,0.0,9.71,7.25,1005.63,TG001
2018-05-13,Hyderabad,34.46,39,31,29.54,0.0,10.63,8.38,1006.0,TG001
2018-05-14,Hyderabad,33.21,37,28,37.63,2.2,12.83,22.42,1006.54,TG001
2018-05-15,Hyderabad,33.75,38,30,32.88,5.3,9.67,21.83,1006.08,TG001
2018-05-16,Hyderabad,34.75,39,30,27.92,0.0,11.46,3.92,1004.71,TG001
2018-05-17,Hyderabad,34.88,40,31,32.29,0.9,12.96,15.08,1004.42,TG001
2018-05-18,Hyderabad,32.79,38,30,41.08,0.0,13.04,7.38,1004.21,TG001
2018-05-19,Hyderabad,36.21,41,31,26.75,0.1,12.88,4.08,1002.83,TG001
2018-05-20,Hyderabad,36.38,41,32,28.5,0.0,13.46,4.71,1003.21,TG001
2018-05-21,Hyderabad,35.79,41,31,32.04,0.1,13.13,11.42,1003.88,TG001
2018-05-22,Hyderabad,35.21,39,31,35.13,1.4,10.46,18.67,1004.58,TG001
2018-05-23,Hyderabad,34.0,36,31,36.25,3.1,10.54,17.79,1004.5,TG001
2018-05-24,Hyderabad,34.29,38,29,35.29,0.1,10.79,10.58,1003.17,TG001
2018-05-25,Hyderabad,35.33,40,31,33.08,0.0,12.71,5.42,1002.58,TG001
2018-05-26,Hyderabad,34.46,40,30,39.46,0.0,12.79,10.08,1002.75,TG001
2018-05-27,Hyderabad,34.54,39,29,35.13,0.0,11.13,13.08,1002.79,TG001
2018-05-28,Hyderabad,35.63,40,31,30.96,0.0,12.67,5.63,1000.79,TG001
2018-05-29,Hyderabad,36.42,40,32,30.96,0.4,13.75,8.71,999.71,TG001
2018-05-30,Hyderabad,35.92,39,32,31.96,0.2,11.29,13.88,1000.79,TG001
2018-05-31,Hyderabad,35.5,39,32,37.38,0.1,13.29,18.17,1002.63,TG001
2018-06-01,Hyderabad,32.58,35,30,45.42,5.4,8.29,39.08,1004.46,TG001
2018-06-02,Hyderabad,30.21,33,29,52.88,4.1,9.04,38.67,1006.0,TG001
2018-06-03,Hyderabad,32.04,35,29,41.0,0.0,9.58,64.46,1003.21,TG001
2018-06-04,Hyderabad,33.88,39,28,38.33,0.0,14.08,17.92,1001.5,TG001
2018-06-05,Hyderabad,31.75,38,28,51.67,1.5,16.42,42.88,1002.67,TG001
2018-06-06,Hyderabad,30.21,34,27,59.17,8.2,16.75,56.79,1004.63,TG001
2018-06-07,Hyderabad,29.08,33,26,63.08,6.7,18.5,47.46,1003.38,TG001
2018-06-08,Hyderabad,27.21,29,26,70.38,15.0,19.38,85.63,1001.58,TG001
2018-06-09,Hyderabad,28.08,32,25,64.25,1.8,20.75,68.17,1000.21,TG001
2018-06-10,Hyderabad,27.54,31,25,67.25,2.2,25.0,63.92,1001.33,TG001
2018-06-11,Hyderabad,28.38,31,25,62.96,3.8,27.38,61.63,1001.88,TG001
2018-06-12,Hyderabad,28.71,32,26,60.25,6.0,26.25,39.21,1001.88,TG001
2018-06-13,Hyderabad,29.96,34,26,58.13,0.0,23.79,20.96,1002.54,TG001
2018-06-14,Hyderabad,30.5,34,27,55.75,0.0,22.83,15.13,1003.63,TG001
2018-06-15,Hyderabad,31.25,35,27,50.46,0.2,21.29,15.08,1004.42,TG001
2018-06-16,Hyderabad,31.5,36,27,44.96,0.3,22.04,16.38,1005.29,TG001
2018-06-17,Hyderabad,31.17,35,28,45.13,0.0,24.13,21.08,1005.46,TG001
2018-06-18,Hyderabad,29.79,32,27,50.5,0.0,23.46,28.88,1004.71,TG001
2018-06-19,Hyderabad,30.04,33,26,51.92,0.0,18.83,19.88,1003.71,TG001
2018-06-20,Hyderabad,31.75,35,27,44.63,0.8,14.04,40.21,1003.17,TG001
2018-06-21,Hyderabad,31.58,34,28,47.67,2.4,15.38,45.29,1002.79,TG001
2018-06-22,Hyderabad,28.79,31,26,61.33,8.1,11.04,49.0,1003.33,TG001
2018-06-23,Hyderabad,28.29,31,25,64.42,3.6,17.46,56.42,1003.58,TG001
2018-06-24,Hyderabad,28.33,33,24,58.63,2.0,20.25,30.17,1004.17,TG001
2018-06-25,Hyderabad,27.75,32,25,62.96,0.6,24.58,45.29,1003.25,TG001
2018-06-26,Hyderabad,27.75,31,25,61.17,3.6,25.46,64.29,1002.71,TG001
2018-06-27,Hyderabad,26.83,30,25,64.5,2.6,24.83,76.33,1002.17,TG001
2018-06-28,Hyderabad,26.0,29,24,68.63,0.4,20.08,73.08,1003.54,TG001
2018-06-29,Hyderabad,27.96,32,24,61.5,2.1,17.79,49.21,1004.17,TG001
2018-06-30,Hyderabad,29.38,33,25,53.25,0.0,14.71,26.13,1005.04,TG001
2018-07-01,Hyderabad,29.71,33,26,50.63,0.1,16.54,53.33,1005.25,TG001
2018-07-02,Hyderabad,30.0,34,27,49.92,0.0,17.25,23.13,1004.67,TG001
2018-07-03,Hyderabad,28.83,32,26,55.46,0.0,24.71,33.96,1005.25,TG001
2018-07-04,Hyderabad,29.13,33,25,54.13,0.0,26.71,36.92,1005.33,TG001
2018-07-05,Hyderabad,28.21,32,26,58.63,0.8,25.54,53.08,1005.0,TG001
2018-07-06,Hyderabad,26.42,29,24,68.04,2.8,21.42,79.75,1004.04,TG001
2018-07-07,Hyderabad,26.54,29,24,67.42,6.3,24.5,81.5,1002.33,TG001
2018-07-08,Hyderabad,24.5,26,24,79.08,9.7,24.92,78.17,1002.04,TG001
2018-07-09,Hyderabad,25.71,29,24,75.08,15.6,22.21,82.29,1001.71,TG001
2018-07-10,Hyderabad,25.75,29,23,69.58,6.1,27.83,65.04,1003.0,TG001
2018-07-11,Hyderabad,26.21,29,24,69.71,11.0,26.75,75.08,1002.71,TG001
2018-07-12,Hyderabad,24.29,25,24,79.79,6.9,29.96,85.88,1002.75,TG001
2018-07-13,Hyderabad,25.83,30,23,71.75,0.0,27.75,74.04,1002.13,TG001
2018-07-14,Hyderabad,24.46,26,23,81.21,18.8,22.21,82.42,1001.58,TG001
2018-07-15,Hyderabad,25.21,28,23,76.17,1.0,27.54,74.88,1000.42,TG001
2018-07-16,Hyderabad,25.21,27,24,76.67,8.8,30.29,91.75,1001.17,TG001
2018-07-17,Hyderabad,26.71,31,24,70.63,5.4,27.42,65.38,1001.92,TG001
2018-07-18,Hyderabad,27.75,32,24,64.08,0.0,26.71,52.04,1002.75,TG001
2018-07-19,Hyderabad,27.29,31,24,66.0,1.6,26.29,53.29,1002.83,TG001
2018-07-20,Hyderabad,24.88,27,24,76.75,9.3,26.08,84.42,1003.25,TG001
2018-07-21,Hyderabad,25.29,27,23,73.58,1.8,27.46,82.13,1004.42,TG001
2018-07-22,Hyderabad,25.92,29,23,70.83,0.0,26.38,60.0,1003.96,TG001
2018-07-23,Hyderabad,27.13,31,23,64.79,0.0,23.54,51.29,1003.67,TG001
2018-07-24,Hyderabad,27.08,30,24,64.42,0.0,23.75,48.71,1005.38,TG001
2018-07-25,Hyderabad,27.5,31,24,62.46,0.0,22.92,44.71,1005.5,TG001
2018-07-26,Hyderabad,26.25,29,24,66.25,0.0,23.46,48.92,1006.63,TG001
2018-07-27,Hyderabad,26.83,31,24,64.58,0.0,24.58,56.46,1005.79,TG001
2018-07-28,Hyderabad,27.25,30,24,63.29,0.0,22.83,49.79,1005.17,TG001
2018-07-29,Hyderabad,27.5,31,24,62.88,0.0,22.04,41.04,1004.83,TG001
2018-07-30,Hyderabad,27.75,32,25,61.13,0.0,22.13,37.38,1004.75,TG001
2018-07-31,Hyderabad,27.29,30,24,61.0,0.0,23.33,38.79,1005.21,TG001
2018-08-01,Hyderabad,27.67,31,24,60.17,1.5,22.88,36.25,1005.42,TG001
2018-08-02,Hyderabad,27.54,31,24,61.92,0.3,22.58,41.96,1006.79,TG001
2018-08-03,Hyderabad,28.0,32,24,59.96,0.8,22.29,46.33,1007.08,TG001
2018-08-04,Hyderabad,27.25,31,24,62.92,2.7,23.21,44.88,1006.92,TG001
2018-08-05,Hyderabad,27.21,31,24,61.88,0.3,23.83,50.04,1006.46,TG001
2018-08-06,Hyderabad,26.79,30,24,61.5,0.0,26.96,52.17,1004.75,TG001
2018-08-07,Hyderabad,26.0,28,24,64.42,0.0,24.54,56.71,1003.13,TG001
2018-08-08,Hyderabad,25.42,27,24,68.79,0.2,24.21,64.13,1003.38,TG001
2018-08-09,Hyderabad,26.71,30,24,66.38,4.7,20.71,43.5,1005.75,TG001
2018-08-10,Hyderabad,27.21,31,24,64.21,1.3,25.42,43.04,1006.54,TG001
2018-08-11,Hyderabad,26.25,30,24,68.67,4.6,30.13,76.17,1004.92,TG001
2018-08-12,Hyderabad,23.29,24,23,82.63,25.6,28.92,83.25,1003.5,TG001
2018-08-13,Hyderabad,24.96,28,23,76.21,4.4,27.29,78.83,1003.58,TG001
2018-08-14,Hyderabad,25.92,29,23,73.0,3.8,20.83,64.46,1002.67,TG001
2018-08-15,Hyderabad,24.88,26,24,77.25,3.1,23.75,75.96,1002.0,TG001
2018-08-16,Hyderabad,23.75,24,23,83.38,7.8,31.71,94.29,1000.38,TG001
2018-08-17,Hyderabad,25.42,29,23,72.08,0.5,27.04,64.38,1001.75,TG001
2018-08-18,Hyderabad,25.08,27,23,74.04,2.3,25.08,47.0,1002.92,TG001
2018-08-19,Hyderabad,24.25,26,23,80.46,15.2,26.33,83.42,1003.17,TG001
2018-08-20,Hyderabad,23.0,23,23,83.83,6.9,30.04,93.21,1004.08,TG001
2018-08-21,Hyderabad,25.0,29,22,74.71,2.1,26.04,62.71,1004.88,TG001
2018-08-22,Hyderabad,26.5,31,22,68.25,0.0,23.92,43.04,1005.92,TG001
2018-08-23,Hyderabad,26.83,31,24,66.67,0.0,23.25,58.08,1006.5,TG001
2018-08-24,Hyderabad,26.96,31,24,65.21,0.0,22.88,38.42,1006.54,TG001
2018-08-25,Hyderabad,26.75,30,24,66.54,0.0,21.96,49.08,1005.96,TG001
2018-08-26,Hyderabad,26.0,29,24,68.54,1.5,21.75,62.25,1004.67,TG001
2018-08-27,Hyderabad,25.04,27,24,72.46,5.5,20.46,74.13,1005.13,TG001
2018-08-28,Hyderabad,24.58,27,23,75.5,0.3,17.08,57.63,1005.42,TG001
2018-08-29,Hyderabad,26.5,30,23,68.0,0.0,16.92,47.75,1006.33,TG001
2018-08-30,Hyderabad,27.08,31,24,64.08,0.0,17.38,38.58,1005.71,TG001
2018-08-31,Hyderabad,26.88,30,24,63.54,0.0,15.46,43.25,1006.54,TG001
2018-09-01,Hyderabad,27.08,30,24,64.0,0.0,17.58,45.29,1007.5,TG001
2018-09-02,Hyderabad,26.71,30,24,64.17,0.0,19.29,44.96,1007.67,TG001
2018-09-03,Hyderabad,26.92,30,24,63.29,0.8,16.21,39.17,1007.88,TG001
2018-09-04,Hyderabad,27.0,31,24,60.63,0.5,17.42,34.63,1008.33,TG001
2018-09-05,Hyderabad,26.38,30,24,62.83,0.0,19.63,47.71,1007.5,TG001
2018-09-06,Hyderabad,26.33,30,23,63.29,0.0,20.21,54.79,1006.33,TG001
2018-09-07,Hyderabad,26.42,30,24,61.33,0.0,20.75,58.04,1007.08,TG001
2018-09-08,Hyderabad,26.46,30,23,59.5,0.0,14.83,30.13,1007.58,TG001
2018-09-09,Hyderabad,27.42,32,24,55.08,0.0,8.71,22.63,1008.79,TG001
2018-09-10,Hyderabad,28.58,32,25,51.67,0.0,5.0,18.67,1010.54,TG001
2018-09-11,Hyderabad,28.29,32,25,58.46,4.6,6.08,30.83,1010.67,TG001
2018-09-12,Hyderabad,28.46,33,25,56.58,0.3,7.17,30.5,1009.0,TG001
2018-09-13,Hyderabad,28.46,32,26,57.83,0.0,7.46,25.83,1007.96,TG001
2018-09-14,Hyderabad,28.92,33,25,55.13,0.1,5.92,15.88,1008.75,TG001
2018-09-15,Hyderabad,28.83,33,26,55.79,0.3,7.83,20.92,1009.0,TG001
2018-09-16,Hyderabad,28.29,32,26,59.33,5.6,11.46,25.63,1007.25,TG001
2018-09-17,Hyderabad,27.25,31,25,62.17,6.6,10.08,37.42,1006.42,TG001
2018-09-18,Hyderabad,27.38,31,24,62.17,2.3,12.17,37.88,1006.75,TG001
2018-09-19,Hyderabad,27.33,31,25,62.25,0.6,13.83,63.25,1006.21,TG001
2018-09-20,Hyderabad,27.04,30,24,63.83,2.9,15.33,37.67,1004.0,TG001
2018-09-21,Hyderabad,23.13,25,22,80.29,16.2,21.71,92.04,1004.63,TG001
2018-09-22,Hyderabad,24.54,28,22,73.54,2.5,12.67,54.88,1008.38,TG001
2018-09-23,Hyderabad,27.21,32,23,62.96,0.0,7.38,28.38,1011.38,TG001
2018-09-24,Hyderabad,28.08,31,24,60.46,0.3,5.96,29.42,1011.0,TG001
2018-09-25,Hyderabad,28.63,33,26,59.21,4.3,6.58,29.83,1009.58,TG001
2018-09-26,Hyderabad,28.08,32,25,62.63,9.3,5.92,48.58,1008.88,TG001
2018-09-27,Hyderabad,27.58,31,25,64.71,6.4,6.58,39.79,1009.21,TG001
2018-09-28,Hyderabad,27.17,30,24,68.33,10.4,7.83,27.75,1009.75,TG001
2018-09-29,Hyderabad,27.71,31,24,64.42,0.2,7.67,24.5,1010.33,TG001
2018-09-30,Hyderabad,28.25,32,25,61.21,0.2,8.29,27.04,1009.75,TG001
2018-10-01,Hyderabad,27.96,32,25,63.46,9.0,8.5,31.29,1010.04,TG001
2018-10-02,Hyderabad,27.71,32,24,65.5,0.0,7.46,24.88,1010.75,TG001
2018-10-03,Hyderabad,27.5,32,24,66.96,3.2,7.83,26.5,1010.5,TG001
2018-10-04,Hyderabad,27.21,31,24,66.21,0.4,9.42,25.25,1010.88,TG001
2018-10-05,Hyderabad,26.83,31,23,59.38,0.0,10.46,4.17,1011.29,TG001
2018-10-06,Hyderabad,27.04,32,23,57.04,0.0,9.38,11.96,1011.21,TG001
2018-10-07,Hyderabad,27.29,31,24,61.96,0.2,9.54,19.79,1010.25,TG001
2018-10-08,Hyderabad,27.54,32,24,55.46,0.1,9.25,6.46,1009.96,TG001
2018-10-09,Hyderabad,27.54,32,24,46.67,0.0,10.38,8.13,1008.96,TG001
2018-10-10,Hyderabad,26.92,32,24,44.42,0.0,16.13,3.25,1007.21,TG001
2018-10-11,Hyderabad,26.79,32,23,44.75,0.0,18.5,6.42,1006.96,TG001
2018-10-12,Hyderabad,26.54,31,23,54.63,0.0,12.17,5.38,1009.0,TG001
2018-10-13,Hyderabad,27.46,32,24,59.29,1.8,6.83,26.42,1010.79,TG001
2018-10-14,Hyderabad,27.63,32,24,57.96,0.8,7.25,29.08,1011.83,TG001
2018-10-15,Hyderabad,26.75,30,24,63.0,1.4,9.04,34.21,1012.71,TG001
2018-10-16,Hyderabad,26.75,31,23,66.17,2.2,9.21,40.67,1012.96,TG001
2018-10-17,Hyderabad,26.79,31,24,62.25,0.9,5.83,36.5,1012.21,TG001
2018-10-18,Hyderabad,26.79,30,24,59.92,0.0,5.33,38.88,1012.08,TG001
2018-10-19,Hyderabad,26.71,31,23,55.25,0.0,7.67,14.13,1012.5,TG001
2018-10-20,Hyderabad,27.0,32,23,55.29,0.0,8.46,18.58,1013.54,TG001
2018-10-21,Hyderabad,27.54,32,24,51.71,0.0,7.38,15.67,1013.75,TG001
2018-10-22,Hyderabad,28.46,33,25,47.58,0.0,5.67,9.38,1012.75,TG001
2018-10-23,Hyderabad,28.5,33,25,48.96,0.3,6.58,13.63,1012.71,TG001
2018-10-24,Hyderabad,27.58,31,25,51.21,0.4,9.0,31.13,1012.92,TG001
2018-10-25,Hyderabad,27.0,32,24,45.08,0.0,9.71,13.46,1014.58,TG001
2018-10-26,Hyderabad,26.08,31,23,37.46,0.0,11.63,1.5,1015.33,TG001
2018-10-27,Hyderabad,26.04,31,22,35.08,0.0,10.08,1.42,1014.83,TG001
2018-10-28,Hyderabad,25.63,31,22,36.96,0.0,14.54,1.83,1013.92,TG001
2018-10-29,Hyderabad,24.29,29,21,38.5,0.0,16.21,0.75,1012.63,TG001
2018-10-30,Hyderabad,24.38,30,20,46.04,0.0,12.21,5.83,1011.96,TG001
2018-10-31,Hyderabad,24.88,30,20,49.54,0.0,11.88,15.13,1011.96,TG001
2018-11-01,Hyderabad,25.79,30,22,52.29,0.0,8.58,17.04,1011.96,TG001
2018-11-02,Hyderabad,25.63,30,22,64.33,0.0,12.04,41.38,1012.0,TG001
2018-11-03,Hyderabad,26.08,31,22,65.25,0.0,12.08,39.08,1012.88,TG001
2018-11-04,Hyderabad,26.29,31,22,64.33,0.0,11.5,28.79,1013.08,TG001
2018-11-05,Hyderabad,26.75,30,23,63.38,1.5,7.5,35.25,1012.71,TG001
2018-11-06,Hyderabad,27.0,30,24,60.92,0.7,7.96,31.38,1012.88,TG001
2018-11-07,Hyderabad,26.63,30,24,60.92,0.4,8.58,29.33,1013.17,TG001
2018-11-08,Hyderabad,26.54,31,23,57.13,0.0,10.21,17.5,1012.58,TG001
2018-11-09,Hyderabad,26.58,31,23,48.04,0.0,6.79,10.29,1011.79,TG001
2018-11-10,Hyderabad,26.58,32,23,41.38,0.0,7.29,5.38,1012.5,TG001
2018-11-11,Hyderabad,25.58,31,22,31.04,0.0,8.58,0.0,1013.08,TG001
2018-11-12,Hyderabad,24.46,30,20,29.88,0.0,11.42,0.0,1012.17,TG001
2018-11-13,Hyderabad,24.63,30,20,33.63,0.0,9.79,0.33,1010.88,TG001
2018-11-14,Hyderabad,25.04,30,21,37.38,0.0,8.42,0.58,1011.04,TG001
2018-11-15,Hyderabad,25.5,31,21,40.04,0.0,11.25,8.92,1012.58,TG001
2018-11-16,Hyderabad,26.0,31,22,49.96,0.2,10.5,18.5,1012.58,TG001
2018-11-17,Hyderabad,26.04,30,23,68.96,2.1,8.63,46.54,1012.04,TG001
2018-11-18,Hyderabad,26.29,31,23,68.04,0.8,12.0,26.63,1012.38,TG001
2018-11-19,Hyderabad,26.29,30,23,63.58,0.0,11.29,24.25,1013.96,TG001
2018-11-20,Hyderabad,26.25,31,23,59.5,0.0,10.29,16.58,1014.25,TG001
2018-11-21,Hyderabad,25.58,30,22,54.04,0.0,10.75,6.54,1014.13,TG001
2018-11-22,Hyderabad,24.38,27,22,56.75,0.0,10.79,25.92,1015.54,TG001
2018-11-23,Hyderabad,24.71,29,22,53.0,0.0,9.04,35.13,1016.5,TG001
2018-11-24,Hyderabad,24.96,29,22,40.38,0.0,8.71,7.96,1016.46,TG001
2018-11-25,Hyderabad,24.21,29,21,38.29,0.0,8.83,2.5,1015.71,TG001
2018-11-26,Hyderabad,23.75,29,20,33.33,0.0,7.88,0.0,1014.29,TG001
2018-11-27,Hyderabad,23.08,28,19,40.58,0.0,7.83,0.33,1015.25,TG001
2018-11-28,Hyderabad,23.21,28,19,49.33,0.0,8.08,1.96,1015.58,TG001
2018-11-29,Hyderabad,23.67,28,20,48.5,0.0,7.83,5.29,1016.5,TG001
2018-11-30,Hyderabad,23.5,28,20,41.63,0.0,7.96,1.71,1016.21,TG001
2018-12-01,Hyderabad,23.25,28,19,46.63,0.0,8.38,3.58,1014.0,TG001
2018-12-02,Hyderabad,22.88,27,19,52.88,0.0,7.58,8.88,1012.88,TG001
2018-12-03,Hyderabad,23.0,28,19,59.71,0.0,9.96,10.92,1013.33,TG001
2018-12-04,Hyderabad,23.88,27,20,61.71,0.0,8.46,54.08,1014.25,TG001
2018-12-05,Hyderabad,24.42,28,22,66.08,0.3,8.17,61.88,1013.17,TG001
2018-12-06,Hyderabad,25.17,29,22,67.33,0.9,8.25,34.25,1011.92,TG001
2018-12-07,Hyderabad,25.04,29,22,68.13,0.6,10.5,24.08,1012.17,TG001
2018-12-08,Hyderabad,24.96,29,22,66.38,0.5,10.17,25.5,1013.25,TG001
2018-12-09,Hyderabad,24.75,29,22,64.5,0.2,11.04,34.21,1012.54,TG001
2018-12-10,Hyderabad,24.5,27,22,64.54,1.0,11.5,26.04,1011.88,TG001
2018-12-11,Hyderabad,24.92,29,21,61.67,0.2,5.83,22.58,1012.58,TG001
2018-12-12,Hyderabad,25.08,28,22,58.21,0.3,10.38,21.67,1013.17,TG001
2018-12-13,Hyderabad,24.29,28,22,63.63,3.3,11.04,21.33,1014.46,TG001
2018-12-14,Hyderabad,22.83,26,21,61.5,1.1,11.79,42.33,1015.71,TG001
2018-12-15,Hyderabad,22.42,26,19,49.88,0.0,14.67,17.42,1015.75,TG001
2018-12-16,Hyderabad,19.88,22,18,43.58,0.0,16.0,33.71,1015.58,TG001
2018-12-17,Hyderabad,18.33,21,17,73.5,0.3,19.13,74.21,1013.88,TG001
2018-12-18,Hyderabad,18.63,23,16,72.42,0.7,17.79,51.25,1015.42,TG001
2018-12-19,Hyderabad,19.17,23,15,68.88,0.0,10.75,54.5,1016.38,TG001
2018-12-20,Hyderabad,21.71,25,17,64.29,0.0,6.88,50.42,1015.5,TG001
2018-12-21,Hyderabad,23.38,28,19,55.96,0.0,6.83,16.13,1014.21,TG001
2018-12-22,Hyderabad,23.17,28,20,52.13,0.0,9.29,19.13,1014.67,TG001
2018-12-23,Hyderabad,23.25,28,20,54.63,0.0,8.63,19.63,1015.17,TG001
2018-12-24,Hyderabad,23.63,29,20,44.79,0.0,7.75,6.5,1014.83,TG001
2018-12-25,Hyderabad,24.21,29,20,35.67,0.0,8.54,9.13,1013.96,TG001
2018-12-26,Hyderabad,25.58,30,21,43.13,0.0,8.21,26.54,1013.17,TG001
2018-12-27,Hyderabad,23.88,28,20,36.21,0.0,12.54,7.08,1013.38,TG001
2018-12-28,Hyderabad,20.58,25,17,29.0,0.0,12.17,0.0,1014.46,TG001
2018-12-29,Hyderabad,19.67,25,16,38.75,0.0,11.29,0.0,1017.04,TG001
